book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
DeutMCQuestions.pdf,Dt,5,7,God said they should have no other ________ (Deut 5:7),Idols before me,Gods before me,Things before me,Loyalties before me,B,B
DeutMCQuestions.pdf,Dt,5,8,God commanded that they should not make (Deut 5:8),Injustice,People into slaves,An idol,Rebellion,C,B
DeutMCQuestions.pdf,Dt,5,9,"God said they should not make idols because he was a(n)  
 ________ God (Deut 5:9)",Almighty,Holy,Righteous,Jealous,D,B
DeutMCQuestions.pdf,Dt,5,10,God punished the children for (Deut 5:9),The sin of the fathers,The sin of the elders,The sin of the priests,Their own sin,A,I
DeutMCQuestions.pdf,Dt,5,11,God punishes to the fourth generation of those that  (Deut 5:10),Reject him,Murmur against him,Hate him,Do not believe in him,C,I
DeutMCQuestions.pdf,Dt,5,12,What should the Israelites not be misuse (Deut 5:11),The glory of the LORD,The name of the L ORD God,Their children,Their slaves,B,B
DeutMCQuestions.pdf,Dt,5,13,God would not hold anyone guiltless who _______ (Deut 5:11),Misuses his name,Dishonors their parents,Worships idols,Commits murder,A,I
DeutMCQuestions.pdf,Dt,5,14,The _________ was to be observed b y keeping it holy (Deut 5:12),Priesthood,Law,Word of the LORD,Sabbath,D,B
DeutMCQuestions.pdf,Dt,5,15,How long were the Israelites to labor and work (Deut 5:13),Five days a week,Six days a week,Seven days a week,Eight days a week,B,B
DeutMCQuestions.pdf,Dt,5,16,Deut 5:15 says Israel should observe the Sabbath because,God created the world in six days,They were slaves in Egypt and God brought them out,Life is not for work alone,Israel was to find rest in the promised land,B,I
DeutMCQuestions.pdf,Dt,5,17,Wh o did God command to be honored (Deut 5:16)?,The elders,The priests,Father and mother,God,C,B
DeutMCQuestions.pdf,Dt,5,18,"All of the following were part of the ""You shall not"" commandments  
 EXCEPT (Deut 5:17ff)",You shall not prophesy falsely,You shall not murder,You shall not commit adultery,"You shall not steal  
 E. You shall not give a false testimony",A,B
DeutMCQuestions.pdf,Dt,5,19,"All of the following were listed as things that were not to be coveted  
from one's neighbor EXCEPT (Deut 5:21)",House,Clothes,Wife,Land,B,B
DeutMCQuestions.pdf,Dt,5,20,"God gave his commandments from Horeb in all of the following  
 EXCEPT (Deut 5:22)",Fire,Deep darkness,Fine mist,Cloud,C,I
DeutMCQuestions.pdf,Dt,5,21,God wrote his commandments on (Deut 5:22),A scroll,A skin  of leather,On the side of the mountain,Two stone tablets,D,B
DeutMCQuestions.pdf,Dt,5,22,"The elders came to Moses and said they realized that a man can live  
even if _________ (Deut 5:24)",God speaks to him,God's fire burns within him,He saw God face to f ace,The mountains shook,A,I
DeutMCQuestions.pdf,Dt,5,23,At Horeb what did the Israelite leaders fear (Deut 5:25)?,They would disobey the voice of the LORD,The fire would consume them,The ground would open up and swallow them,The cloud would come down on  them,B,B
DeutMCQuestions.pdf,Dt,5,24,What did God wish for at Horeb (Deut 5:29)?,That they would honor him and listen to his words,That they would destroy all their idols and despise Egypt,That they would fear him and keep his commandments always,That the y would worship him in spirit and in truth,C,B
DeutMCQuestions.pdf,Dt,5,25,"What were the Israelites to do so that they would live and prosper and  
 prolong their days (Deut 5:33)",Walk in the way the LORD had commanded,Listen to the words of the LORD their God,Worship the LORD in the spirit of holiness,Sing to the LORD a new song,A,B
DeutMCQuestions.pdf,Dt,5,26,God shows his love to thousands of those who (Deut 5:10),Walk in his ways,Fear him and walk in his ways,Trust him and walk righteously,Love him and k eep his commandments,D,B
DeutMCQuestions.pdf,Dt,6,1,Moses taught Israel all of the following EXCEPT (Deut 6:1),Laws,Decrees,Regulations,Commands,C,I
DeutMCQuestions.pdf,Dt,6,2,"Moses taught them to observe the laws so that their chi ldren would  
 (Deut 6:2)",Fear God,Listen to the voice of the LORD,Trust God,Walk in God's ways,A,I
DeutMCQuestions.pdf,Dt,6,3,Keeping the commandments would lead to (Deut 6:2),A holy life,A long life,A joyful life,A happy life,B,B
DeutMCQuestions.pdf,Dt,6,4,If Israel was careful to obey (Deut 6:3),They would defeat all their enemies,They would have food on their tables,Their wells would give them water and their fields grain,Their numbers would increase as the LORD had promised,D,I
DeutMCQuestions.pdf,Dt,6,5,"""________, O Israel, the LORD our God, the LORD is one"" (Deut 6:4)",Obey,Trust,Hear,Remember,C,B
DeutMCQuestions.pdf,Dt,6,6,"Moses said that the LORD God was to be loved with all of the following  
EXCEPT (Deut 6:5)",Heart,Soul,Strength,Mind,D,I
DeutMCQuestions.pdf,Dt,6,7,"The commandments that Moses was giving them should be upon  
 their ________ (Deut 6:6)",Minds,Hearts,Souls,Hands,B,B
DeutMCQuestions.pdf,Dt,6,8,The commandments were to be impressed upon (Deut 6:7),The elders,The whole assembly,The children,The priests,C,B
DeutMCQuestions.pdf,Dt,6,9,"Moses said the commandments were to be talked about at all of the  
 following times EXCEPT (Deut 6:7)",When you work in the fields,When you sit at home,When you lie down,"When you get up  
 E. When you wa lk along the road",A,I
DeutMCQuestions.pdf,Dt,6,10,The commandments were to be tied as symbols on their (Deut 6:8),Feet,Fingers,Hearts,Foreheads,D,B
DeutMCQuestions.pdf,Dt,6,11,The commandments were to be written on their (Deut 6:9),Windows,Doorframes,Doors,Walls,B,I
DeutMCQuestions.pdf,Dt,6,12,"The land God was bringing them into had large flourishing  
 (Deut 6:10)",Vines,Highways,Cities,Trees,C,B
DeutMCQuestions.pdf,Dt,6,13,"The land God was bringing them into had what two types of  
 plants they did not plant (Deut 6:11)",Vineyards and olive groves,Fig trees and vineyards,Wheat fields and almond trees,Fig trees and barley fields,A,B
DeutMCQuestions.pdf,Dt,6,16,"When in particular did Moses warn them not to forget the LORD  
 (Deut 6:12)",When they had settled into their houses,When their cities were walled,When their enemies had been defeated,When they had eaten and were satisfied,D,I
DeutMCQuestions.pdf,Dt,6,17,"The Israelites were not to follow other gods because the LORD their  
 God was a ________ God (Deut 6:15)",Merciful,Jealous,Righteous,Holy,B,I
DeutMCQuestions.pdf,Dt,6,18,At Massah the Israelites had (Deut 6:16),Grumbled against the LORD,Not trusted God,Tested God,Rebelled against the LORD,C,I
DeutMCQuestions.pdf,Dt,6,19,"The land was a good land that God had _______  oath to t heir 
 forefathers (Deut 6:19)",Promised on,Guaranteed with an,Blessed with,Commanded with an,A,B
DeutMCQuestions.pdf,Dt,6,20,"The Israelites needed to do what was right in God's sight so that  
 (Deut 6:19)",They would have wells of water,They would ha ve no plagues against them,They would have cities of plenty,They would go in and take over the land,D,B
DeutMCQuestions.pdf,Dt,6,21,"In the future who would ask ""What is the meaning of the stipulations?""  
 (Deut 6:20)",The priests,Their son,Their enemies,The aliens among them,B,B
DeutMCQuestions.pdf,Dt,6,22,"If the Israelites obeyed all God's law, that would be their ________  
 (Deut 6:25)",Holiness,Light,Righteousness,Goodness,C,I
DeutMCQuestions.pdf,Dt,6,23,"The Israelites were to tell their children of the miraculous s igns and  
 wonders God put upon Pharaoh which were described as (Deut 6:22)",Great and terrible,Awesome and powerful,Incredible and unimaginable,Great and mighty,A,I
DeutMCQuestions.pdf,Dt,7,1,"The LORD their God was  going to bring them into the land and  
 do what else (Deut 7:1)",Tear down the walls of their enemies,Break the gates of the nations living there,Drive out before them many nations,Shoot his arrows against their foes,C,B
DeutMCQuestions.pdf,Dt,7,2,"The LORD  was going to drive out all of the following nations including  
the Girgashites, Perizzites, Hivites, Canaanites and all of the  
following EXCEPT (Deut 7:1)",Hittites,Amorites,Jebusites,Moabites,D,I
DeutMCQuestions.pdf,Dt,7,3,"When God had delivered over the  nations to Israel, they were responsible  
 to do all of the following EXCEPT (Deut 7:2)",Make no treaty with them,Tear down the walls of their cities,Destroy them totally,Show them no mercy,B,A
DeutMCQuestions.pdf,Dt,7,4,"Why was Israel not to intermarry wit h the inhabitants of the land  
 (Deut 7:4)",They would turn their children to serve other gods,They would lead Israel to eat unclean animals,They would cause their children to disobey the law of God,They would not inherit the land that they  had been promised,A,B
DeutMCQuestions.pdf,Dt,7,5,"Moses warned that if Israel went after other gods what would happen  
 (Deut 7:4)","The LORD would break down their altars and destroy their  
cities",The LORD's jealousy would make him their enemy,The LORD's anger  would burn and he would destroy them,The LORD's holy fire would consume them,C,I
DeutMCQuestions.pdf,Dt,7,6,"What were the Israelites to cut down when they entered the promised  
 land (Deut 7:5)",The groves where idols were worshipped,The Asherah poles,The t owers of Baal,The threshing floors of Chemosh,B,I
DeutMCQuestions.pdf,Dt,7,7,"Israel was to do all of the following against the gods of the inhabitants  
when they entered the land EXCEPT (Deut 7:5)",Smash their sacred stones,Break down their altars,Burn thei r idols with fire,Torch their temples with fire,D,B
DeutMCQuestions.pdf,Dt,7,8,"On what basis was Israel to destroy the gods of the inhabitants of the land  
 (Deut 7:6)",They were a holy people specially chosen by God,They were a righteous people who followed God 's laws,They were a sinful people who had rebelled against the LORD,They were an upright people that served only the LORD,A,I
DeutMCQuestions.pdf,Dt,7,9,God considered Israel his ___________ (Deut 7:6),Promised people,Special servants,Treasured posses sion,Crown jewel among the nations,C,B
DeutMCQuestions.pdf,Dt,7,10,What was given as not a reason why God chose Israel (Deut 7:7)?,Because they followed the LORD with a whole heart,Because they were more numerous than other peoples,Because they were more h oly than other peoples,Because they listened to the voice of God,B,I
DeutMCQuestions.pdf,Dt,7,11,Why did God bring Israel out of the slavery of Egypt (Deut 7:8)?,Because he is a righteous God punishing oppressors,Because Pharaoh had hardened his heart against  God,Because he wanted Israel to worship him at Horeb,Because he kept his oath he swore to their forefathers,D,B
DeutMCQuestions.pdf,Dt,7,12,God had ________ Israel from the land of slavery in Egypt (Deut 7:8),Redeemed,Delivered,Rescued,Reconciled,A,B
DeutMCQuestions.pdf,Dt,7,13,"God is a faithful God keeping his __________ to a thousand generations  
 (Deut 7:9)",Sworn word,Oath of holiness,Decrees and commandments,Covenant of love,D,B
DeutMCQuestions.pdf,Dt,7,14,"To whom will God not be slow to repay with destructio n to their face  
(Deut 7:10)",Those who rebel against him,Those that hate him,Those that turn away from him,Those that misuse his name,B,I
DeutMCQuestions.pdf,Dt,7,15,"What condition was put on God's covenant of love being kept with  
 Israel (Deut 7:12)",There was none as God's love is unconditional,They must trust him with all their hearts,They must be careful to follow his laws,They must destroy evil from their midst,C,I
DeutMCQuestions.pdf,Dt,7,16,"All of the following blessings are listed for those who pay  attention  
 to the laws EXCEPT (Deut 7:13f)",Their numbers would increase,God would multiply their horses,None of them would be childless,They would not be inflicted with horrible diseases,B,I
DeutMCQuestions.pdf,Dt,7,17,"God said he would bless all of the f ollowing types of crops if Israel  
 followed his laws EXCEPT (Deut 7:13)",Figs,New wine,Grain,Oil,A,A
DeutMCQuestions.pdf,Dt,7,18,How was Israel not to treat those God gave over to them (Deut 7:16),With hospitality,With pity,With justice,With wisdom,B,I
DeutMCQuestions.pdf,Dt,7,19,"When Israel thought that nations in the land were stronger than they  
were, God said they should think about (Deut 7:18)",Og and Sihon whom they had defeated,God's promise to their forefathers,Pharaoh in Egypt,"Who ma de the sun, moon and stars",C,B
DeutMCQuestions.pdf,Dt,7,20,"Israel was not to feel ________ because of the strength of the nations  
 they were driving out (Deut 7:18)",Small,Rejected,Humiliated,Afraid,D,B
DeutMCQuestions.pdf,Dt,7,21,"What will God use to go after the survivo rs that had hidden from  
 Israel (Deut 7:20)?",His chariot,The hornet,A serpent,The locusts,B,I
DeutMCQuestions.pdf,Dt,7,22,"God who was among the Israelites was a great and ________  
 God (Deut 7:21)",Mighty,Righteous,Awesome,Holy,C,B
DeutMCQuestions.pdf,Dt,7,23,"Why would God drive out the nations of the land little by little  
 (Deut 7:22)",So the wild animals would not multiply,So they would have a chance to repent,So that Israel would have time to fill their cities,So that the crops would not  fail,A,I
DeutMCQuestions.pdf,Dt,7,24,"What was Israel to burn in the fire from the inhabitants of the land  
 (Deut 7:25)",Their cities,Their cattle,Their gold and silver,Images of their gods,D,I
DeutMCQuestions.pdf,Dt,7,25,"When destroying the images of foreign gods, what was  Israel not  
 to covet (Deut 7:25)?",The wood and poles,The incense and fire,The silver and gold,The crowns and jewels,C,I
DeutMCQuestions.pdf,Dt,7,26,"Why should the detestable thing not be brought into their homes  
 (Deut 7:26)?",Because it was the LOR D's,Because it was set apart for destruction,Because it would bring judgment upon them,Because it would destroy their sons and daughters,B,I
DeutMCQuestions.pdf,Dt,8,1,"Moses said Israel was to follow the commands he wa s giving  
 them so that all of the following would happen EXCEPT (Deut 8:1)",They may live,They may increase,They may possess the land,They may become a great nation,D,I
DeutMCQuestions.pdf,Dt,8,2,"Moses labeled the land that they were about to enter as the land that  
(Deut 8:1)",The LORD promised on oath to your forefathers,"Where Abraham, Isaac and Jacob had journeyed",Would become their homes forever,God had chosen specially for them,A,B
DeutMCQuestions.pdf,Dt,8,3,"Moses told Israel to remember how the LORD had __ _____ them  
 through the desert for forty years (Deut 8:2)",Judged,Led,Carried,Instructed them,B,I
DeutMCQuestions.pdf,Dt,8,4,Why did God lead Israel in the desert for forty years (Deut 8:2),To help and instruct them,To purify and know them,To humble and test them,To teach them his law and dwell among them,C,I
DeutMCQuestions.pdf,Dt,8,5,What had their fathers not known (Deut 8:3)?,The desert,The law of God,The pillar of fire,The manna,D,I
DeutMCQuestions.pdf,Dt,8,6,"The manna was given to teach the Israelite s what lesson  
 (Deut 8:3)?",God is the giver of all good gifts,Man does not live by bread alone,Even the desert responds to the hand of God,Man must thank God for his daily provision of food,B,B
DeutMCQuestions.pdf,Dt,8,7,Man does not live by bread but doe s live by what (Deut 8:3)?,The decrees and laws of the LORD,The promises of God given to their forefathers,The manna of the LORD,Every word that comes from the mouth of the LORD,D,B
DeutMCQuestions.pdf,Dt,8,8,What did not swell in the desert for forty yea rs (Deut 8:5),Their feet,Their hands,Their heads,Their legs,A,I
DeutMCQuestions.pdf,Dt,8,9,The LORD God disciplined Israel as (Deut 8:5),A mother bear disciplines her cubs,A father disciplines a son,A king disciplines his people,A lion dis ciplines its cubs,B,B
DeutMCQuestions.pdf,Dt,8,10,"Moses said that the land that God was bringing them into had all of the  
following water sources EXCEPT (Deut 8:7)",Streams,Pools,Rivers,Springs,C,I
DeutMCQuestions.pdf,Dt,8,11,"Moses lists the fruit of the land as all of th e following EXCEPT  
(Deut 8:8)",Wheat,Barley,Fig trees,"Pomegranates  
E. Cucumbers  
E:B:Dt:8  
 
12.  What two metals did Moses say could be dug out of the hills in  
 the land (Deut 8:9)?  
 A. Iron and bronze  
 B. Gold and silver  
 C. Silver and copper  
 D. Iron and copper",D,A
DeutMCQuestions.pdf,Dt,8,13,"What was Israel to do when they had eaten and were satisfied in the  
 land (Deut 8:10)?",Praise God for the good land he had given them,Worship the LORD in spirit and truth,Rejoice to the LORD with all of the ir hearts,Give thanks and bow down,A,B
DeutMCQuestions.pdf,Dt,8,14,"Moses warned them that after they built houses and their flocks grew  
 the would forget the LORD because (Deut 8:14)",Their hearts would become hard,Their hearts would become proud,They wou ld not remember the desert,They would think they delivered themselves form Egypt,B,I
DeutMCQuestions.pdf,Dt,8,15,"Moses describes the desert through which they passed as being all of  
the following EXCEPT (Deut 8:15)",Vast and dreadful,Thirsty and waterless,Hard and empty,Having snakes and scorpions,C,I
DeutMCQuestions.pdf,Dt,8,16,"Besides the manna, what does Moses point to something God gave them  
 uniquely in the desert (Deut 8:15)?",Victory over their enemies,Water out of a rock,Meat from the sky,Their daily bread,B,B
DeutMCQuestions.pdf,Dt,8,17,"When Israel would say ""The strength of my hands have produced this  
 wealth for me,"" Moses said they should remember ______  
(Deut 8:18)",The LORD had given them everything they had,The LORD had promised them all those goo d things,To honor the LORD with the first fruits of their wealth,The LORD gave them the ability to produce wealth,D,I
DeutMCQuestions.pdf,Dt,8,18,When would Moses testify against them (Deut 8:19)?,If they broke the commandments,If they grumbled after recei ving the promised land,If they followed other gods,If they became proud,C,I
DeutMCQuestions.pdf,Dt,8,19,"If the Israelites did not obey the LORD when they were in the land,  
 how would God respond (Deut 8:20)?",He would destroy them like the nations before them,He would discipline them as a father his child,He would send them his prophets to call them to repentance,He would pursue them as a mother a lost child,A,B
DeutMCQuestions.pdf,Dt,9,1,Israel was about the cross the ____ _____ river (Deut 9:1),Jabbok,Jordan,Kishon,Litani,B,B
DeutMCQuestions.pdf,Dt,9,2,"Moses said the Israelites were going to dispossess nations greater  
 and _______ than they were (Deut 9:1)",More righteous,Wiser,Stronger,Larger,C,B
DeutMCQuestions.pdf,Dt,9,3,"The people of the land they were going to take were tall and strong  
 especially the ________ (Deut 9:2)",Moabites,Amalekites,Hivvites,Anakites,D,B
DeutMCQuestions.pdf,Dt,9,4,"God was going ahead of them as they entered the land as a _______  
 (Deut 9:3)",Fire,Flood,Mighty wind,Hornet,A,I
DeutMCQuestions.pdf,Dt,9,5,"After God had driven out the inhabitants of the land, the Israelites  
 were not to say ""The LORD brought me here because _______  
(Deut 9:4)","He delights in us""","He swore on oath to our forefa thers""","of my righteousness""","of my holiness""",C,I
DeutMCQuestions.pdf,Dt,9,6,"What was the reason the LORD was driving out the nations before  
 Israel (Deut 9:5)?",His holiness,Their wickedness,They rebelled against the LORD,They were stiff -necked,B,I
DeutMCQuestions.pdf,Dt,9,7,"God was driving out the nations before Israel to accomplish  
 (Deut 9:5)",What he swore to their fathers,Making Israel into a great nation,Giving the land to them as a gift,His own good pleasure,A,B
DeutMCQuestions.pdf,Dt,9,8,"Moses accused Israel  of being a ________ people from the day they  
 left Egypt until they arrived on the plains of Moab (Deut 9:7)",Wicked,Bitter,Grumbling,Rebellious,D,B
DeutMCQuestions.pdf,Dt,9,9,"How long was Moses on mount Horeb when he received the ten  
 commandments (Deut 9:9)?",Seven days and nights,Fourteen days and nights,Thirty days and nights,Forty days and nights,D,B
DeutMCQuestions.pdf,Dt,9,10,The two stone tablets were inscribed (Deut 9:10),By the sword of the LORD,By the word of the God,By the finger o f God,By the fire of God,C,B
DeutMCQuestions.pdf,Dt,9,11,"From where did God proclaim the commands after recording them  
 on the tablets (Deut 9:10)",Out of the pillar of cloud,Out of the fire,Out of heaven,Out of the Tent of Meeting,B,I
DeutMCQuestions.pdf,Dt,9,12,"When t he Israelites built the calf god at Horeb, God said he wanted  
to do all of the following EXCEPT (Deut 9:13)",Destroy them,Blot out their name from under heaven,Swallow them alive into the grave,"Be left alone  
 E. Make Moses into a greater n ation than they",C,I
DeutMCQuestions.pdf,Dt,9,13,"What did Moses do after seeing the calf god the people had made at  
Horeb (Deut 9:17)?",Threw the tablets down breaking them into pieces,He carried them into the Tent of Meeting,He read them to Aaron so he could instruct the people,He smashed the calf with the tablets,A,B
DeutMCQuestions.pdf,Dt,9,14,Israel's evil at Horeb had provoked God __________ (Deut 9:18),To judgment,To jealousy,To regret,To anger,D,B
DeutMCQuestions.pdf,Dt,9,15,Why did the LORD not destroy the Israelit es at Horeb (Deut 9:19)?,His love overcame his anger,He listened to Moses,He remembered his covenant with Abraham,He decided to send a plague instead,B,I
DeutMCQuestions.pdf,Dt,9,16,Moses did all of the following to the calf god EXCEPT (Deut 9:21),Burned it with fire,Ground it to powder,Trampled it into the dust,Cast it into a stream,C,I
DeutMCQuestions.pdf,Dt,9,17,At Horeb who did Moses pray for by name (Deut 9:20)?,Miriam,Aaron,Korah,Hobab,B,B
DeutMCQuestions.pdf,Dt,9,18,What did the LORD tell Israel to d o at Kadesh Barnea (Deut 9:23)?,Get water from a rock,Receive manna from the sky,Put a serpent on a pole,Go up and take the land,D,B
DeutMCQuestions.pdf,Dt,9,19,"Moses prayed after the Kadesh Barnea incident that God overlook all  
 of the following EXCEPT ( Deut 9:27)?",Their rebellion,Their wickedness,They stubborness,Their sin,A,I
DeutMCQuestions.pdf,Dt,9,20,"Moses argued that if God destroyed them in the desert the  
Egyptians would say (Deut 9:28)",He could only do plagues and curses and not bless,He was a god of the desert not of the moutains,He hated them so he put them to death in the desert,He forgot about his covenant with Abraham,C,I
DeutMCQuestions.pdf,Dt,9,21,"Moses told God, Israel was his people and his _________ (Deut 9:29)",Chosen one,Inheri tance,Nation,Children,B,I
DeutMCQuestions.pdf,Dt,9,22,The cities in the promised land were described as walled (Deut 9:1),2 chariots thick,To the sky,As high as mountains,To the tree tops,B,I
DeutMCQuestions.pdf,Dt,10,1,"Aft er Moses broke the first set of tablets, what did God ask him to  
 do in terms of the second set (Deut 10:1)?",Carry the second set down to the people,Chisel out a second set and bring them up to God,Write on them all the commands of the first  set,Have Aaron carry them down from the mountain,B,B
DeutMCQuestions.pdf,Dt,10,2,Where were the commandments to be placed (Deut 10:2),In a wooden chest,In a Tent of Meeting,In a gold frame,In the tents of the elders of Israel,A,B
DeutMCQuestions.pdf,Dt,10,3,"The woode n chest Moses made for the tablets was made out of  
 __________ wood (Deut 10:3)",Oak,Olive,Acacia,Cedar,C,I
DeutMCQuestions.pdf,Dt,10,4,"The ten commandments were actually given three times in all of the  
 following forms EXCEPT (Deut 10:4)",First set of  stone tablets,Proclaimed to Israel out of the fire,Second set of stone tablets,Written on the sides of the Tent of Meeting,D,I
DeutMCQuestions.pdf,Dt,10,5,Who succeeded Aaron as priest (Deut 10:6)?,Ithamar,Eleazar,Caleb,Joshua,B,B
DeutMCQuestions.pdf,Dt,10,6,"The tribe of Levi was set apart for all of the following purposes EXCEPT  
 (Deut 10:8)",To teach the people the law of the LORD,To carry the ark of the covenant,To pronounce blessings in God's name,"To stand and minister before the LORD  
A:I:D t:10 
 
7.  Why do the Levites not have any inheritance in the land (Deut 10:9)  
 A. The Tent of Meeting was their inheritance  
 B. The people of Israel were to share their inheritance with them  
 C. The LORD is their inheritance  
 D. The law was their inherita nce",C,B
DeutMCQuestions.pdf,Dt,10,8,"How long was Moses on the mountain for the second set of tablets  
 with the ten commandments on them (Deut 10:10)?",Seven days,Fourteen days,Thirty days,Forty days,D,B
DeutMCQuestions.pdf,Dt,10,9,"After Moses received the second set of ten  commandment tablets the  
 LORD told him to do what (Deut 10:11)?",Build a tent of Meeting where God would meet with the people,Lead the people so that they may enter and possess the land,Instruct the people in the way of the LORD,Bring the  people to Kadesh Barnea where there was much water,B,I
DeutMCQuestions.pdf,Dt,10,10,"All of the following are responses to Moses' question, what does the  
LORD require of the you EXCEPT (Deut 10:12)",Humble themselves,Fear the LORD,Walk in all his ways,"To love and serve him  
 E. To observe his commands",A,I
DeutMCQuestions.pdf,Dt,10,11,"Moses said all of the following belonged to the LORD EXCEPT  
(Deut 10:14)",The heaven,The highest heaven,The grave,"The earth  
 E. Everything in the earth",C,I
DeutMCQuestions.pdf,Dt,10,12,"Moses s aid God did all of the following towards their forefathers  
 EXCEPT (Deut 10:15)",Loved them,Chose them,Set his affection on them,Had compassion on them,D,I
DeutMCQuestions.pdf,Dt,10,13,Moses told the Israelites they needed to circumcise their (Deut 10:16),Flesh,Hearts,Minds,Souls,B,B
DeutMCQuestions.pdf,Dt,10,14,Moses told the Israelites not to be ________ any longer (Deut 10:16),Stiff-necked,Hard hearted,Rebellious,Thick skulled,A,I
DeutMCQuestions.pdf,Dt,10,15,"Moses described God as being all of the follo wing EXCEPT  
(Deut 10:17)?",God of gods,Lord of Lords,King of kings,Great and awesome God,C,I
DeutMCQuestions.pdf,Dt,10,16,Whose cause does God defend (Deut 10:18)?,Poor and needy,Humble and lowly,His chosen,"The fatherless and widow  
D:B:D t:10 
 
17.  Who did Moses say God loved by specifically giving them food and  
 clothing (Deut 10:18f)?  
 A. Orphans  
 B. Widows  
 C. Aliens  
 D. The humble",C,I
DeutMCQuestions.pdf,Dt,10,18,What does God not accept (Deut 10:17)?,Offerings of sinners,Bribes,False pro phets,Unjust gain,B,I
DeutMCQuestions.pdf,Dt,10,19,"Moses commanded the Israelites to love the aliens because  
(Deut 10:19)",They were aliens in Egypt,The LORD loves them,They gave up so much to come with Israel,They were to be a blessing to all nations,A,B
DeutMCQuestions.pdf,Dt,10,20,How was Israel to use God's name (Deut 10:20)?,When they ate food,When they offered sacrifices,When they took oaths,When they went to bed in prayer,C,I
DeutMCQuestions.pdf,Dt,10,21,How many originally went down into Egypt (Deut 10:22)?,Thirty -five,Seventy,Ninety,One-hundred and forty -four,B,B
DeutMCQuestions.pdf,Dt,1,22,Moses said the Israelites now numbered as many as (Deut 10:22),The sand of the sea,The dust of the earth,The stars of the sky,The waves of the sea,C,I
DeutMCQuestions.pdf,Dt,11,1,"Moses directed Israel to love God and keep all of the following  
 EXCEPT (Deut 11:1)",His laws,His decrees,His sayings,"His commands  
 E. His requirements",C,I
DeutMCQuestions.pdf,Dt,11,2,"Moses reminded them t hat their children had not seen any of the  
 following great acts of God EXCEPT (Deut 11:2ff)?",The signs he performed in the heart of Egypt,How he overwhelmed the Egyptian army in the Red Sea,How the earth opened and swallowed Dathan,How he brought water out of a rock,D,I
DeutMCQuestions.pdf,Dt,11,3,Israel was to observe the commands so that (Deut 11:8f),They would live long in the land,They would receive the blessings of Abraham,They would be able to worship the LORD,They would be God's h oly people,A,B
DeutMCQuestions.pdf,Dt,11,4,"Egypt was described as not like the promised land because in  
 Egypt ________ (Deut 11:10)",They had to fear beasts of the river,They planted seeds and irrigated it by foot,They made bricks of mud and straw for Pharaoh,Their food came from the river,B,I
DeutMCQuestions.pdf,Dt,11,5,"The promised land was described in contrast to Egypt as all of  
 the following EXCEPT (Deut 11:11)",A land of mountains,A land of valleys,A land that drinks the rain of heaven,A land of sp rings of life,D,B
DeutMCQuestions.pdf,Dt,11,6,What are continually on the promised land (Deut 11:12)?,The memorials to the LORD,The mercies of the LORD,The eyes of the LORD,The rain of God,C,I
DeutMCQuestions.pdf,Dt,11,7,God was said to _________the promised land (Deut 11 :12),Care for,Protect,Rule,Judge,A,I
DeutMCQuestions.pdf,Dt,11,8,"God said if Israel obeyed he would send rain in what two particular  
 seasons (Deut 12:14)?",Summer and winter,Summer and fall,Spring and fall,Winter and spring,C,B
DeutMCQuestions.pdf,Dt,11,9,"G od said he would send rains so that all of the following crops could  
 be gathered EXCEPT (Deut 11:14)",Grains,Honey,New wine,Oil,B,A
DeutMCQuestions.pdf,Dt,11,10,What did God say he would provide for Israel's cattle (Deut 11:15),Water in the streams,Grain in their barns,Shepherds,Grass in the fields,D,I
DeutMCQuestions.pdf,Dt,11,11,"If Israel bowed down to other gods after they were in the promised land,  
what would happen in the heavens  (Deut 11:17)",It would not rain,Storms of hail would destroy their crops,The sun would dry their wells,Fire would come down,A,B
DeutMCQuestions.pdf,Dt,11,12,"God's words were to be fixed in the Israelites in all of the following  
 ways EXCEPT (Deut 11:18)",Fixed in their hearts and minds,Wrapped around their feet,Tied as symbols on their hands,Bound on their foreheads,B,A
DeutMCQuestions.pdf,Dt,11,13,"The children were to be taught God's word in the promised land at  
 all of the following occasions (Deut 11:19)",When you walk along the road,When you get up and lie down,When you eat and sleep,When you sit at home,C,I
DeutMCQuestions.pdf,Dt,11,14,Where on their homes were they to write God's word (Deut 11:20)?,Doorframes and gates,Tables and chairs,Windows and sills,Beds and doors,A,B
DeutMCQuestions.pdf,Dt,11,15,Where were the Isra elites to walk (Deut 11:22)?,On the highway to heaven,In the road of righteousness,On the holy highway,In all God's ways,D,I
DeutMCQuestions.pdf,Dt,11,16,"God said if they observed his commandments all the land would be  
 theirs within all of the following b oundaries EXCEPT (Deut 11:24) .",The western sea,The Euphrates,The mountains of Syria,Lebanon,C,A
DeutMCQuestions.pdf,Dt,11,17,"What was the blessing Moses was setting before them dependent on  
 (Deut 11:26)?",Their obedience,The covenant God made wi th Abraham,God's word from Horeb,Their offering sacrifices for their sins,A,B
DeutMCQuestions.pdf,Dt,11,18,"If Israel disobeyed, what would come upon them (Deut 11:28)?",The discipline of the LORD,The curse,Their enemies would destroy them,The plague s of Egypt,B,B
DeutMCQuestions.pdf,Dt,11,19,"The blessings were to be proclaimed on Mount ________ when they got  
into the promised land (Deut 11:29)",Gilboa,Tabor,Gerizim,Ebal,C,B
