book_name,book_code,chapter,question_number,question,option_a,option_b,option_c,option_d,correct_option,difficulty
Hosea,Hs,8,2,Why is an eagle over the house of the Lord (Hos 8:1)?,Because they have broken God’s covenant,Because they have been unfaithful,Because they will be judged by God,Because God sees all that they are doing,A,B
Hosea,Hs,8,3,What will happen because Isrel has rejected what is good (Hos 8:2)?,They will be exiled to a foreign land,An enemy will pursue them,Disease and famine will strike them,Drought will destroy their land,B,I
Hosea,Hs,8,4,What has Israel done witho ut God’s consent (Hos 8:4)?,Anointed prophets,Installed priests,"Set up kings  
51",Build high places,C,B
Hosea,Hs,8,5,What did the Israelites make with their silver and gold (Hos 8:4)?,Idols,Altars of incense,An altar to Baal,A crow n of shame,A,B
Hosea,Hs,8,6,What idol does God command Samaria to throw out (Hos 8:5)?,Baal,Asherah,An eagle,A calf,D,B
Hosea,Hs,8,7,What did God say Israel was incapable of (Hos 8: 5)?,Righteousness,Purity,Wisdom,Justice,B,I
Hosea,Hs,8,8,What city did God command to thow out their calf -idol (Hos 8:5)?,Bethel,Gilgal,"Samaria  
52",Jerusalem,C,B
Hosea,Hs,8,9,What will happen to the calf of Samaria (Hos 8:6)?,It will die for lack of food,It will be borken in pieces,It will be melted down,It will be thrown into a dung heap,B,I
Hosea,Hs,8,10,Who made the calf -idol of Samaria (Hos 8:6)?,A priest,The king of Israel,A priestess of Lebanon,A craftsman,D,B
Hosea,Hs,8,11,What did God say those who sow the win d will reap (Hos 8:7)?,A whirlwind,A mist,Dust,Smoke,A,B
Hosea,Hs,8,12,Who will reap a whirlwind (Hos 8:7)?,Those who follow the calf -idol,Those who sow the wind,"Those who rebel against the Lord  
53",Those who sow injustice,B,I
Hosea,Hs,8,13,As a judgment on Israel what will a stalk not have (Hos 8:7)?,No moisture,No root,No head,No chaff,C,I
Hosea,Hs,8,14,If a stalk would produce grain what would happen to it (Hos 8:7)?,It would be burned up,The wind would blow it away,Worms would destroy it,Foreigners would swallow it up,D,I
Hosea,Hs,8,15,What is Israel like among the nations (Hos 8:8)?,Chaff,Wind,A worthless thing,A withered leaf,C,I
Hosea,Hs,8,16,Israel has gone to Assyria like ________ (Hos 8:9),A camel,A wild donkey,"A lost sheep  
54",A dumb ox,B,I
Hosea,Hs,8,17,Where has Israel gone like a wild donkey (Hos 8:9)?,Assyria,Egypt,Aram,Moab,A,B
Hosea,Hs,8,18,To whom has Ephraim sold herself (Hos 8:9)?,Egypt,Foolish wisemen,Her lovers,The false prophets,C,I
Hosea,Hs,8,19,While Ephraim has sold herself among the nations what will God do (Hos 9:10)?,He will seek them out,He will destroy them there,He will send the sword after them,He will gather them together,D,B
Hosea,Hs,8,20,Under whom will Ephraim begin to waste away (Hos 8:10)?,The famine in the land,The oppression of the mighty king,"Her lovers  
55",The calf -idol,B,B
Hosea,Hs,8,21,What did Ephraim’s altars for sin offerings become (Hos 8:11)?,Altars for sinning,Altars for their destruction,Places of defilement,An abomination to the Lord,A,B
Hosea,Hs,8,22,How did Ephraim view the things God wrote in his law (Hos 8:12)?,As a reproach,As dung,As something alien,As a yoke,C,A
Hosea,Hs,8,24,Where did God write many things (Hos 8:12)?,On tablets of stone,In his law,On their hearts,In the prophets,B,I
Hosea,Hs,8,25,To where will Ephraim return (Hos 8:13)?,To Assyria,To the wilder ness,"To Ur of the Chaldees  
56",To Egypt,D,B
Hosea,Hs,8,26,Who has Israel forgotten (Hos 8:14)?,His Maker,His King,His Father,His Shepherd,A,B
Hosea,Hs,8,27,What will God send on the fortified town of Judah (Hos 8:14)?,A strong east wind,Fire,An earthquake,A famine,B,B
Hosea,Hs,9,1,Why should Israel not rejoice and be jubilant (Hos 9:1)?,Because God’s judgment is coming,Because the Day of the Lord is approaching,Because they have been unfaithful to their God,Because they will die in their sins,C,B
Hosea,Hs,9,2,What does Israel love (Hos 9:1)?,Violating God’s law,The wages of prostitution,The temples of Baal,The sacrifices of Chemosh,B,B
Hosea,Hs,9,3,Where does Israel love the wages of prostitution (Hos 9:1)?,On every threshing floor,In the gates of their cities,On the high places throughout Israel,In the valleys of Gilead,A,I
Hosea,Hs,9,4,What will not feed the people of Israel (Hos 9:2)?,The wheat and barley of the fields,The fig and olive trees,The vineyards and farmer’s fields,"The threshing floors and winepresses  
58",D,I
Hosea,Hs,9,5,Where will Ephraim eat unclean food (Hos 9:3)?,In Egypt,In Babylon,In Assyria,In Aram,C,I
Hosea,Hs,9,6,Where will Ephraim return  to (Hos 9:3)?,In Egypt,In Babylon,In Assyria,In Aram,A,I
Hosea,Hs,9,7,What will Ephraim not pour out (Hos 9:4)?,Their souls to the Lord,Wine offerings to the Lord,The blood of sheep and goats,The oil of gladness,B,I
Hosea,Hs,9,8,What will Ephraim’s sacrifices be like (Hos 9:4)?,The rocks of the desert,A stench in God’s nostrils,A morning mist,"The bread of mourners  
59",D,I
Hosea,Hs,9,9,Even if they escape destruction who will bury the Israelites (Hos 9:6)?,Tanis,Gaza,Memphis,Damascus,C,A
Hosea,Hs,9,10,By what will Ephraim’s treasures of silver be taken over by (Hos 9:6)?,Briers,Thieves,Priests of Amon,Assy ria,A,A
Hosea,Hs,9,11,What will overrun Ephraim’s tents (Hos 9:6)?,A whirlwind,Pestilence,Thorns,Locusts,C,I
Hosea,Hs,9,12,What days are coming to Isarel (Hos 9:7)?,Judgment,Punishment,Of theLord,"The end  
60",B,I
Hosea,Hs,9,13,Who is considered a fool in Israel (Hos 9:7)?,The priest,The king,The judge,The prophet,D,B
Hosea,Hs,9,14,What is the prophet over Ephraim (Hos 9:8)?,A watchman,A teacher,A anointed one,A shepherd,A,B
Hosea,Hs,9,15,What awaits Ephraim on all its paths (Hos 9:8)?,Snakes,Holes,Snares,Cemeteries,C,I
Hosea,Hs,9,16,Into what has Israel sunk deep (Hos 9:9)?,Dung,Corruption,Blood,"Mud  
61",B,B
Hosea,Hs,9,17,Israel has sunk deep into corruption as in what days (Hos 9:9 )?,Kadesh,Bethel,Sodom,Gibeah,D,A
Hosea,Hs,9,18,Why will God punish Israel (Hos 9:9)?,For their sins,For their rebellions,Because they have ignored his word,Because they have defiled his priests,A,B
Hosea,Hs,9,19,What was it like when God initial found Israel (Hos 9:10)?,Like a gentle rain in the summer,Like a tree planted by rivers of water,Like finding grapes in the desert,Like an eagle soaring on the wind,C,I
Hosea,Hs,9,20,What was it like when God originally sa w their fathers (Hos 9:10)?,Seeing a rainbow in the summer,Seeing early fruit on a fig tree,Seeing grapes in the desert,"Seeing flowers of the field  
62",B,I
Hosea,Hs,9,21,Israel became as vile as __________ (Hos 9:10)?,The thing they loved,One who abuses a child,One who burns a neighbors field,The priests of Midian,A,B
Hosea,Hs,9,22,Where did Israel consecrate themselves to a shameful idol (Hos 9:10)?,On every threshing floor,At Megiddo,At Baal Peor,At Jerusalem,C,A
Hosea,Hs,9,23,What will fly away like a bird (Hos 9:11)?,Israel’s shame,Israel’s glory,Israel’s riches,Israel’s idoltary,B,B
Hosea,Hs,9,24,What will happen to Israel’s children (Hos 9:12)?,They will be sacrificed to Chemosh,They will be taken into exile,They will be enslaved,"They will be bereaved of them  
63",D,I
Hosea,Hs,9,25,What city is Ephraim like being planted in a pleasant place (Hos 9:13)?,Jerusalem,Bethel,Tyre,Gilgal,C,B
Hosea,Hs,9,26,To whom will Ephraim bring  out their children (Hos 9:13)?,Their enemies,The slayer,The slave driver,The priests of Baal,B,I
Hosea,Hs,9,27,What does Hosea pray that God gives Ephraim (Hos 9:14)?,Wombs that miscarry,Children who rebel,The rewards of their deeds,Drought and famine,A,B
Hosea,Hs,9,28,Where did God hate Epharim (Hos 9:15)?,In Jerusalem,In Shiloh,In Gilgal,"In Bethel  
64",C,A
Hosea,Hs,9,29,What did God say he would no longer do to Ephraim (Hos 9:15)?,Love them,Forgive them,Turn to them,Bless them,A,B
Hosea,Hs,9,30,What did God say he did to Ephraim at Gilgal (Hos 9:15)?,Love them,Forgive them,Hated them,Cursed them,C,B
Hosea,Hs,9,31,Why did God hate Ephraim at Gilgal (Hos 9:15)?,Because of their prostitutions,Because of their wickedness,Because they violated his covenant,Because they rejected the Lord,B,B
Hosea,Hs,9,32,What happened to the root of Ephraim (Hos 9:16)?,It is cut off,It is pull up,It is crushed,"It is withered  
65",D,I
Hosea,Hs,9,33,"What will the judgment be on Ephraim because they have not obeyed God (Hos 
9:17)?",They will be wanderers among the nations,They will die in a foreign land,They will be enslaved in Egypt,They will experience drought and famine,A,B
Hosea,Hs,10,1,How was Israel portrayed with more fruit more altars (Hos 10:1)?,An olive tree,A almond tree,A fig tree,A spreading vine,D,B
Hosea,Hs,10,2,What did Israelites do as their land prospered (Hos 10:1)?,They adorned their sacred stones,They built more high places,They offered more sacrifices to Baal,They celebrated festivals to Asherah,A,B
Hosea,Hs,10,3,How does God describe the heart of Israel (Hos 10:2)?,Wicked,Deceitful,Rebellious,Unfaithful,B,I
Hosea,Hs,10,4,What will the Lord demolish (Hos 10:2)?,Their homes,Their city gates,Their altars,"Their high places  
67",C,B
Hosea,Hs,10,5,What will the Lord destroy (Hos 10:2)?,Their sacred stones,Their city gates,Their foreign temples,Their high places,A,B
Hosea,Hs,10,6,Why did Israel acknowledge that they had no king (Hos 10:3)?,Because they killed him,Because Assyria had taken him away,Because they hated knowledge,Because they did not revere the Lord,D,I
Hosea,Hs,10,7,What causes lawsuits to spring up (Hos 10:4)?,They have moved the boundary stones,They take false oaths,They steal from their neighbors,They rob the po or,B,I
Hosea,Hs,10,8,What springs up like poisonous weeds in a plowed field (Hos 10:4)?,Their altars,Iniquity,Lawsuits,"Lies 
68",C,I
Hosea,Hs,10,9,For what do the people of Samaria fear (Hos 10:5)?,The calf -idol of Beth Aven,The altar of Baal,The Day of the Lord,The enslavement of their children,A,B
Hosea,Hs,10,10,Who will mourn over the calf -idol of Beth Aven (Hos 10:5)?,The prophets of Baal,The idolatrous priests,The king of Samaria,The children of Beth  Aven,B,B
Hosea,Hs,10,11,Why will the idolatrous priests mourn over the calf -idol of Beth Aven (Hos 10:5)?,Because it will be ground into dust,Because it will be melted down,Because it will be taken into exile,Because it will be smashed with t he hammer of Assyria,C,B
Hosea,Hs,10,12,Where will the calf -idol be carred away to (Hos 10:6)?,Egypt,Babylon,Damascus,"Assyria  
69",D,B
Hosea,Hs,10,13,Of what will Ephraim be disgraced (Hos 10:6)?,Its idols of gold,Its sacrifices to Chemosh,Its wooden idols,Its altars to Baal,C,I
Hosea,Hs,10,14,What will float away like a twig on the surface of the waters (Hos 10:7)?,Samaria and its king,Bethel and its priests,Shechem and its sacred stone,"Ephraim and Manasseh  
A:B:H s:10 
15. What is the sin of Isarel (Hos 10:8)?  
  A. The calf -idol of Gilgal  
 B. The high places of wickedness  
 C. The altar of Baal  
 D. The Asherah poles of Bethel",B,I
Hosea,Hs,10,16,What will happen to Ephraim’s altars (Hos 10:8)?,They will be smashed,They will be taken away,Thorns and thistles will cover them,"They will be beaten into dust  
70",C,I
Hosea,Hs,10,17,When Ephraim’s altars are covered with thistles what will they say (Hos 10:8)?,To the mountains “Cover us”,To the city walls “Protect us”,To the caves “Hide us”,To the heavens “Save us”,A,B
Hosea,Hs,10,18,What overtook the evildoers of Gibeah (Hos 10:9)?,Famine,Exile,War,Disease,C,I
Hosea,Hs,10,19,Why will Israel be put in bonds (Hos 10:10)?,Because of their ignorance,Because of their double sin,Because of their high places,Because they have forsook the Lord their God,B,I
Hosea,Hs,10,20,What animal is Ephraim likened to (Hos 10:11)?,A dumb ox,A lost sheep,A stubborn goat,"A train ed heifer  
71",D,B
Hosea,Hs,11,21,What does the heifer Ephraim love to do (Hos 10:11)?,Eat grain,Roam free,Thresh grain,Break down fences,C,I
Hosea,Hs,10,22,What would God do to the heifer Ephraim (Hos 10:11)?,Put her in a stall with no food,Put a yoke on her neck,Let her be sacrificed to her gods,Make her pull a cart to Assyria,B,B
Hosea,Hs,10,23,Who must break up the ground (Hos 10:11)?,Ephraim,Judah,Jacob,My beloved,C,I
Hosea,Hs,10,24,What does God command that they sow (Hos 10:12)?,Righteousness,Wisdom,Justice,"Faithfulness  
72",A,B
Hosea,Hs,10,25,If Israel sows righteousness what will they reap (Hos 10:12)?,Favor,Unfailing love,Justice,Safety,B,B
Hosea,Hs,10,26,What time does Hosea say it is (Hos 10:12 )?,Time to repent,Time to confess their sins,Time to seek the Lord,Time to return,C,B
Hosea,Hs,10,27,Israel is to seek God until he showers what on them (Hos 10:12)?,Favor,Love,Mercy,Righteousness,D,B
Hosea,Hs,10,28,What has Israel planted (Hos 10:13)?,Injustice,Unfaithfulness,Wickedness,"Evil 
73",C,I
Hosea,Hs,11,29,Having planted wickedness what will Israel reap (Hos 10:13)?,Destruction,Evil,Injustice,Disaster,B,I
Hosea,Hs,10,30,What fruit has Isarel eaten (Hos 10:13)?,Deception,Unfaithfulness,Bitter,Rotten,A,I
Hosea,Hs,10,31,On what has Israel depended (Hos 10:13)?,The Baals,Their own strength,Their calf -idols,Their treachery,B,I
Hosea,Hs,10,32,Who devastated Beth Arbel in the day of battle (Hos 10:14)?,Sennacherib,Nebuchadnezzar,Shalman,"Necho  
74",C,A
Hosea,Hs,10,33,Who were dashed to the ground in the day of battle (Hos 10:14)?,The poor,Widows and orphans,Their warriors,Mothers and their children,D,I
Hosea,Hs,10,34,Whose wickedness is great bringing judgement on them (Hos 10:15)?,Shechem,Shiloh,Bethel,Gilgal,C,A
Hosea,Hs,10,35,When that day dawns who will be completely destroyed (Hos 10:15)?,The priests of Aven,The king of Israel,The false prophets of Baal,The inhabitants of Samaria,B,A
Hosea,Hs,11,1,Where did God call his son from (Hos 11:1)?,Assyria,Ur of the Chaldees,Egypt,Aram,C,B
Hosea,Hs,11,2,What happened the more God called Israel (Hos 11:2)?,The further they went away from him,The more they stopped their ears,The further they fled to the high places,The more they spurned the Lord,A,B
Hosea,Hs,11,3,To whom did Israel sacrifice (Hos 11:2)?,Asherah,The Baals,Chemosh and Molec h,Marduk,B,B
Hosea,Hs,11,4,What had God taught Ephraim to do (Hos 11:3)?,Dance,Stand,Walk,"Sing  
76",C,I
Hosea,Hs,11,5,With what did God lead Israel (Hos 11:4)?,A shepherd’s staff,A rope,Righteousness,Cords of kindness,D,B
Hosea,Hs,11,6,What did God lift off the neck of the Israelites (Hos 11:4)?,A yoke,A necklace,A rope,A chain,A,I
Hosea,Hs,11,7,Why will Assyria rule over Israel (Hos 11:5)?,Because they run after Shalman as their king,Because they refuse  to repent,Because they pursue their Baals,Because they like it that way,B,B
Hosea,Hs,11,8,What will flash in Israel’s cities (Hos 11:6)?,Chains,Armor of their enemies,Swords,"The teeth of the Assyrians  
77",C,I
Hosea,Hs,11,9,What are God’s peopl e determined to do (Hos 11:7)?,To pursue their lovers,To reject God’s law,To return to Egypt,To turn from God,D,B
Hosea,Hs,11,10,"God laments, “How can I treat you like _______?” (Hos 11:8)?",Admah,Gilgal,Gaza,Beersheba,A,A
Hosea,Hs,11,11,"God laments, “How can I make you like ______?” (Hos 11:8)?",Sodom,Zeboiim,Tyre,Shiloh,B,A
Hosea,Hs,11,12,What will God not carry out (Hos 11:9)?,His judgments against Israel,His covenant curses,His fierce anger,"Israel’s exile  
78",C,I
Hosea,Hs,11,13,What does God say is changed within him (Hos 11:8)?,His will,His judgment,His compassion,His heart,D,B
Hosea,Hs,11,14,Who is God among Israel (Hos 11:9)?,Emmanuel,Yahweh,The Compassionate One,The Ho ly One,D,I
Hosea,Hs,11,15,What will happen when God roars like a lion (Hos 11:10)?,His children will run from him,His wife will tremble in fear,His children will come trembling from the west,His wife will return to him,C,I
Hosea,Hs,11,16,How will Israel come back to God trembling (Hos 11:11)?,Like an ox to the pen,Like birds from Egypt,Like sheep from the desert,"Like dogs to their master  
79",B,B
Hosea,Hs,11,17,How will Israel come back to God trembling (Hos 11:11)?,Like doves from Assyria,Like an ox to the pen,Like sheep from the desert,Like dogs to their master,A,B
Hosea,Hs,11,18,What has Ephraim surrounded God with (Hos 11:12)?,Unfaithfulness,Lies,Broken p romises,Unrighteousness,B,I
Hosea,Hs,11,19,Who is unruly against the faithful Holy One (Hos 11:12)?,Ephraim,The house of Israel,Judah,All God’s children,C,I
Hosea,Hs,12,1,On what does Ephraim feed (Hos 12:1)?,Grass,Empty words,The wind,Rotten fruit,C,B
Hosea,Hs,12,2,What does Ephraim pursue all day (Hos 12:1)?,The west wind,The east wind,Empty chaff,Empty promises,B,B
Hosea,Hs,12,3,To whom does Ephraim send olive oil (Hos 12:1)?,Egypt,Assyria,Babylon,Damascus,A,A
Hosea,Hs,12,4,With whom does Ephraim make a treaty (Hos 12:1)?,Egypt,Assyria,Babylon,"Damascus  
81",B,A
Hosea,Hs,12,5,What does Ephraim multiply (Hos 12:1)?,Rape and murder,Gods and altars,Injustice and wickedness,Lies and violence,D,I
Hosea,Hs,12,6,According to what will Jacob be punished (Hos 12:2)?,According to the law of Moses,According to justice,According to his ways,According to their unfaithfulness,C,B
Hosea,Hs,12,7,What did Jacob do in his mother’s womb (Hos 12:3)?,Deceived his mother,Grasped his brother’s heel,Stole his brother’s blessing,Wrestled with his brother,B,B
Hosea,Hs,12,8,As a man who did Jacob struggle with (Hos 12:3)?,God,His brother,His father,"His enemy  
82",A,B
Hosea,Hs,12,9,Who did Jacob overcome after struggling (Hos 12:4)?,His brother,The angel,His father,Laban,B,I
Hosea,Hs,12,10,Where did Jacob find and talk with the Lord (Hos 12:4)?,At Gilgal,At Gibeon,At Bethel,At Jerusalem,C,B
Hosea,Hs,12,11,What must Jacob do when returning to their God (Hos 12:6)?,Maintain holiness to the Lord,Show kindness to the widow and orphan,Be faithufl to the covenant of the Lord,Maintain love and justice,D,I
Hosea,Hs,12,12,What doe s the merchant do in Israel (Hos 12:7)?,Charges two prices,Oppresses the poor,Uses false scales,"Works on the Sabbath  
83",C,B
Hosea,Hs,12,13,Of what did Ephraim boast (Hos 12:8)?,He had great palaces,He had become wealthy,He had much land,He had served other gods,B,I
Hosea,Hs,11,14,What did Ephraim think would his wealth would do for him (Hos 12:8)?,Cover his iniquity and sin,Save his life,Hide his treachery,Protect him from his enemies,A,B
Hosea,Hs,12,15,How does the Lord identify himself (Hos 12:9)?,"El Shaddai, the Lord God almighty",The Lord your God who brought you out of Egypt,Emmanuel who is with you from now and forever more,"The God of your fathers, maker of heaven and earth",B,B
Hosea,Hs,12,16,When did Israel live in tents (Hos 12:9)?,When they first took Jericho,In the wilderness,In the days of their appointed feasts,"The day when they came out of Egypt  
84",C,A
Hosea,Hs,12,17,What did the  Lord speak through the prophets (Hos 12:10)?,His mighty works,His law,Signs and wonders,Parables,D,I
Hosea,Hs,12,18,What does God say about the people of Gilead (Hos 12:11)?,They are made in his image,They are arrogant,They are worthless,They are cunning,C,A
Hosea,Hs,12,19,What place/people are wicked (Hos 12:11)?,Jerusalem,Gilead,Gilgal,Bethel,B,A
Hosea,Hs,12,20,Where does God ask Gilead if they sacrifice bulls there (Hos 12:11)?,Jerusalem,Gilead,Gilgal,"Bethel  
85",C,A
Hosea,Hs,12,21,What are like piles of stones on a plowed field (Hos 12:11)?,Their cities,Their walls,Their homes,Their altars,D,I
Hosea,Hs,12,22,To what country did Jacob flee (Hos 12:12)?,Aram,Assyria,Egypt,Moab,A,A
Hosea,Hs,12,23,What did Jacob do to pay for his wife (Hos 12:12)?,He sold wine,He tended sheep,He plowed the land,He guarded the well,B,I
Hosea,Hs,12,24,Who did God use to bring Israel up out of Egypt (Hos 12:13)?,His servant,A priest,A prophet,"A son of Pharaoh  
86",C,A
Hosea,Hs,12,25,"In his bitter anger, what will the Lord leave on Ephraim (Hos 12:14)?",His iniquity,The guilt of his bloodshed,The shame of his idols,The uncleanness of his injustice,B,I
Hosea,Hs,12,26,For  what will the Lord repay Ephraim (Hos 12:14)?,His contempt,His disobedience,His unfaithfulness,His wickedness,A,A
Hosea,Hs,13,1,What happened when Ephraim spoke (Hos 13:1)?,People laughed,People wondered,People fled,People trembled,D,A
Hosea,Hs,13,2,When did Ephraim die (Hos 13:1)?,When they became guilty of Baal worship,When they rejected the Lord their God,When they turned to Assyria,When they built the calf -idol,A,B
Hosea,Hs,13,3,From what do they cleverly fashion their idols (Hos 13:2)?,Jewels,Silver,Linen,Pottery,B,B
Hosea,Hs,13,4,What kind of sacrifice is it said of these people (Hos 13:2)?,Bulls,Goats,Human,"Sinful  
88",C,B
Hosea,Hs,13,5,What do these people kiss ( Hos 13:2)?,The ring of their god,The hand of Baal,Their Asherah poles,Their calf -idols,D,B
Hosea,Hs,13,6,Ephraim is said to be like all of the following EXCEPT (Hos 13:3)?,The morning mist,The early dew,The east wind,Smoke escaping out a window,C,I
Hosea,Hs,13,7,Why does God say they should acknowledge no other God than he (Hos 13:4)?,He alone is God there is no other,He is the one who brought them out of Egypt,He is the one who gave them the law,He has guided them since their youth,B,B
Hosea,Hs,13,8,Where did God say he had cared for Ephraim (Hos 13:5)?,In the desert,At Sinai,In Egypt,"On the plains of Moab  
89",A,B
Hosea,Hs,13,9,When was Ephraim satisfied (Hos 13:6)?,When God brought them out of Egypt,When God fed them,When God spoke to them,When God gave them freedom,B,I
Hosea,Hs,13,10,When did Ephraim become proud (Hos 13:6)?,When they no longer needed God,When they came into the land,When they were satisfied,When they wo rshiped the calf -idol,C,I
Hosea,Hs,13,11,When they were proud what did they do to God (Hos 13:6)?,They spoke against him,They rejected him,They abandoned him,They forgot him,D,B
Hosea,Hs,13,12,God said he would come upon Ephraim as all of the following animals EXCEPT,A Lion,A vulture,A bear robbed of her cubs,"A leopard  
90",B,B
Hosea,Hs,13,13,God says Israel is destroyed because they are against him as their ______ (Hos 13:9),Rock,Healer,Helper,Friend,C,I
Hosea,Hs,13,14,What had Israel demanded from God (Hos 13:10)?,A king and princes,Priests and prophets,Wine and strong drink,Gold and silver,A,B
Hosea,Hs,13,15,How had God given them a king (Hos 13:11)?,In fulfilment of his word,In his anger,For their good,In disappointment,B,B
Hosea,Hs,13,16,What had God given them in his anger (Hos 13:11)?,Plagues,Exile,A king,"A prophet  
91",C,B
Hosea,Hs,13,17,What have come to Ephraim (Hos 13:13)?,Plagues like those in Egypt,Defeat as their warriors flee,Pains as a woman in childbirth,Hail destroying all their crops,C,I
Hosea,Hs,13,18,God characterizes Ephraim as a child without ______ (Hos 13:13),Sense,Wisdom,Compassion,Respect to his parents,B,I
Hosea,Hs,13,19,How does Ephraim show he is a child without wisdom (Hos 13:13)?,When the time arrives he does not come to the opening of the womb,When his father calls him he runs away and will not come home,He is unable to repent and return home,He cannot come to his mother’s arms because of his sin,A,I
Hosea,Hs,13,20,From what does God say he will ransom them (Hos 13:14)?,From exile,From disease,From judgment,"From the grave  
92",D,B
Hosea,Hs,13,21,What will come from the Lord against Ephraim (Hos 13:15)?,Locusts,Hail,An east wind,A thunderstorm,C,B
Hosea,Hs,13,22,What will fail Ephraim (Hos 13:15)?,His strength,His spring,His grain,His vines,B,I
Hosea,Hs,13,23,What wi ll happen to Ephraim’s storehouses (Hos 13:15)?,They will be plundered,They will be swept away,They will be full of rotten grain,They will be empty,A,B
Hosea,Hs,13,24,Who have rebelled against their God (Hos 13:16)?,Bethel,Shiloh,Samaria,"Shechem  
93",C,B
Hosea,Hs,13,25,What will happen to the little ones of Samaria (Hos 13:16)?,They will be eaten by their enemies,They will be dashed to the ground,They will be thrown over the walls,They will have no parents,B,I
Hosea,Hs,13,26,What will happen to pregnant women (Hos 13:16)?,They will be beaten to death,They will be given miscarrying wombs,They will become widows,They will be ripped open,D,B
Hosea,Hs,14,1,What has been Israel’s downf all (Hos 14:1)?,Israel’s indifference to God,Israel’s sins,Israel’s pursuit of the calf -idol,Israel’s ignoring the law,B,B
Hosea,Hs,14,2,Hosea advises Israe to _______ (Hos 14:1)?,Return to the Lord,Repent,Confess their sins,Reaffirm the covenant,A,I
Hosea,Hs,14,3,When returning to the Lord what does Hosea advise Israel take with them (Hos 14:2)?,Deeds,Their priests and prophets,Words,Their hearts,C,I
Hosea,Hs,14,4,"In the asking of God to forgive their sins what should Israel offer to the Lord (Hos 
14:2)?",Their hearts,The fruit of their lips,"Their deeds  
95",Obedience,B,I
Hosea,Hs,14,5,Who finds compassion in the Lord (Hos 14:3)?,The widows,The aliens,All,The fatherless,D,B
Hosea,Hs,14,6,In retu rning to the Lord Israel should acknowledge who cannot save them (Hos 14:3)?,Assyria,Egypt,Babylon,Damascus,A,B
Hosea,Hs,14,7,"In returning to the Lord to what shoul Israel promise never to say “Our gods” to (Hos 
14:3)?",The calf-idol of Beth Aven,The what their own hands have made,The Baals,The Asherah poles,B,B
Hosea,Hs,14,8,What did God say he would heal in reference to Israel (Hos 14:4)?,Their wickedness,"Their wounds  
96",Their waywardness,They sores,C,I
Hosea,Hs,14,9,When God comes as the dew like what will Israel blossom (Hos 14:5)?,A rose of Sharon,A crocus of the desert,A almond blossom,A lilly,D,I
Hosea,Hs,14,10,Like what will Israel send down roots (Hos 14:5)?,Like a cedar of Le banon,Like an oak of the Arnon,Like a pine of Gibeah,Like an elm of Jerusalem,A,B
Hosea,Hs,14,11,Like what will Israel’s splendor be (Hos 14:6)?,A cedar of Lebanon,An olive tree,An oak tree,A terebinth tree,B,I
Hosea,Hs,14,12,Like what w ill Israel’s fragrance be (Hos 14:6)?,A rose,"A lilly  
97",The cedar of Lebanon,A pomegranate,C,I
Hosea,Hs,14,13,Like what will Israel flourish (Hos 14:7)?,Like grain,Like a tree by sterams of water,Like a cedar of Lebanon,Like a vine of the mountain,A,I
Hosea,Hs,14,14,What will Israel’s fame be like (Hos 14:7)?,Spice from Damascus,Wine from Lebanon,Gold of Ophir,Rose of Sharon,B,A
Hosea,Hs,14,15,God said he was like what type of tree (Hos 14:8)?,A cedar of Leba non,An olive tree by the house of God,A green pine tree,A sturdy oak,C,I
Hosea,Hs,14,16,In what will the righteous walk (Hos 14:9)?,The ways of wisdom,"Straight paths  
98",Well traveled ways,The ways of the Lord,D,B
Hosea,Hs,14,17,What do the rebellious do in the ways of the Lord (Hos 14:9)?,Avoid them,Stumble in them,Not find them,Mock them,B,B
